SID,CNT,SHOW_TYPE
1505,15394,2
1505,15394,1
1001,14942,1
1001,14942,2
1001,14942,1
1001,14942,2
1001,14942,2
1001,14942,2
1001,14942,1
3101,13481,1
3101,13481,2
3101,13481,1
3101,13481,2
3101,13481,2
3101,13481,2
3101,13481,1
3102,12128,1
3102,12128,2
3102,12128,1
3102,12128,2
3102,12128,2
3102,12128,2
3102,12128,1
1504,10393,1
1504,10393,2
1504,10393,1
1504,10393,2
1504,10393,2
1504,10393,2
1504,10393,1
1404,10392,1
1404,10392,2
1404,10392,1
1404,10392,2
1404,10392,2
1404,10392,2
1404,10392,1
65200,488000,2
65200,488000,2
3101,13881,2
3101,13881,2
3401,13335,2
3401,13335,2
1201,3128,2
1201,3128,2
903,1986,2
903,1986,2
4401,1809,2
4401,1809,2
1403,869,2
1403,869,2
1407,390,2
1407,390,2
905,201,2
905,201,2
3202,164,2
3202,164,2
308,122,2
308,122,2
801,40,2
801,40,2
1402,32,2
1402,32,2
1308,19,2
1308,19,2
1002,17,2
1002,17,2
1804,11,2
1804,11,2
201,9,2
201,9,2
3704,7,2
3704,7,2
307,7,2
307,7,2
3301,5,2
3301,5,2
3101,478466,4
4302,71618,4
3102,69290,4
3704,60205,4
1002,40666,4
3301,39480,4
1703,36476,4
1001,29570,4
4801,20508,4
1605,14428,4
208,7302,4
1801,4462,4
1706,4355,4
1004,4129,4
201,4033,4
4802,3987,4
3401,3649,4
3402,3056,4
3501,2656,4
1603,1676,4
65200,476039,2
65200,476039,9
1403,10260,2
1403,10260,9
65200,9142,2
65200,9142,9
904,7104,2
904,7104,9
208,6611,2
208,6611,9
3502,6466,2
3502,6466,9
1202,3104,2
1202,3104,9
1802,2899,2
1802,2899,9
102,2098,2
102,2098,9
4202,1913,2
4202,1913,9
1703,1043,2
1703,1043,9
1904,704,2
1904,704,9
3101,703,2
3101,703,9
1903,579,2
1903,579,9
905,440,2
905,440,9
1705,194,2
1705,194,9
201,154,2
201,154,9
307,101,2
307,101,9
3603,76,2
3603,76,9
1702,68,2
1702,68,9
1507,474589,1
1507,474589,2
1507,474589,2
65200,99169,1
65200,99169,2
65200,99169,2
3201,73549,1
3201,73549,2
3201,73549,2
3101,25358,1
3101,25358,2
3101,25358,2
3703,3388,1
3703,3388,2
3703,3388,2
1001,2745,1
1001,2745,2
1001,2745,2
3704,2327,1
3704,2327,2
3704,2327,2
802,1434,1
802,1434,2
802,1434,2
801,947,1
801,947,2
801,947,2
4202,499,1
4202,499,2
4202,499,2
1603,403,1
1603,403,2
1603,403,2
4401,286,1
4401,286,2
4401,286,2
904,136,1
904,136,2
904,136,2
2004,121,1
2004,121,2
2004,121,2
1507,80,1
1507,80,2
1507,80,2
801,68,1
801,68,2
801,68,2
3701,63,1
3701,63,2
3701,63,2
1201,59,1
1201,59,2
1201,59,2
4503,44,1
4503,44,2
4503,44,2
309,28,1
309,28,2
309,28,2
1703,470390,9
1501,163583,9
1202,102220,9
1001,76181,9
1606,71015,9
906,67896,9
1402,67627,9
1802,52979,9
1201,46279,9
1602,37173,9
1204,30872,9
1007,21810,9
1002,20478,9
1403,20473,9
65316,14409,9
1803,13528,9
1801,11344,9
1404,10771,9
1806,9335,9
4104,6853,9
904,468359,9
1403,342072,9
1705,213855,9
1806,208939,9
1701,110316,9
1904,72204,9
1405,54325,9
3901,53680,9
1001,53514,9
1802,18570,9
1805,17975,9
207,15057,9
65200,15011,9
1005,13501,9
1602,12977,9
1706,11251,9
201,10085,9
1505,8169,9
2007,7177,9
1203,5691,9
4302,459732,1
4302,459732,1
4302,459732,1
4302,459732,1
4302,459732,1
4302,459732,1
4302,459732,1
4401,48799,1
4401,48799,1
4401,48799,1
4401,48799,1
4401,48799,1
4401,48799,1
4401,48799,1
3903,19306,1
3903,19306,1
3903,19306,1
3903,19306,1
3903,19306,1
3903,19306,1
3903,19306,1
3102,19204,1
3102,19204,1
3102,19204,1
3102,19204,1
3102,19204,1
3102,19204,1
3102,19204,1
1407,17505,1
1407,17505,1
1407,17505,1
1407,17505,1
1407,17505,1
1407,17505,1
1407,17505,1
4003,17176,1
4003,17176,1
4003,17176,1
4003,17176,1
4003,17176,1
4003,17176,1
4003,17176,1
4801,15577,1
4801,15577,1
4801,15577,1
4801,15577,1
4801,15577,1
4801,15577,1
4801,15577,1
4002,15024,1
4002,15024,1
4002,15024,1
4002,15024,1
4002,15024,1
4002,15024,1
4002,15024,1
4602,14119,1
4602,14119,1
4602,14119,1
4602,14119,1
4602,14119,1
4602,14119,1
4602,14119,1
1001,10402,1
1001,10402,1
1001,10402,1
1001,10402,1
1001,10402,1
1001,10402,1
1001,10402,1
2901,8506,1
2901,8506,1
2901,8506,1
2901,8506,1
2901,8506,1
2901,8506,1
2901,8506,1
4204,7290,1
4204,7290,1
4204,7290,1
4204,7290,1
4204,7290,1
4204,7290,1
4204,7290,1
3104,3602,1
3104,3602,1
3104,3602,1
3104,3602,1
3104,3602,1
3104,3602,1
3104,3602,1
4303,3394,1
4303,3394,1
4303,3394,1
4303,3394,1
4303,3394,1
4303,3394,1
4303,3394,1
3603,2731,1
3603,2731,1
3603,2731,1
3603,2731,1
3603,2731,1
3603,2731,1
3603,2731,1
1401,2052,1
1401,2052,1
1401,2052,1
1401,2052,1
1401,2052,1
1401,2052,1
1401,2052,1
4503,1501,1
4503,1501,1
4503,1501,1
4503,1501,1
4503,1501,1
4503,1501,1
4503,1501,1
3304,1485,1
3304,1485,1
3304,1485,1
3304,1485,1
3304,1485,1
3304,1485,1
3304,1485,1
4404,1164,1
4404,1164,1
4404,1164,1
4404,1164,1
4404,1164,1
4404,1164,1
4404,1164,1
65313,584,1
65313,584,1
65313,584,1
65313,584,1
65313,584,1
65313,584,1
65313,584,1
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4601,456054,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
4202,126459,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3702,82360,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3104,81530,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
3504,72652,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
4301,67472,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
3204,42664,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
4504,38085,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
3202,31800,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
2901,28221,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4304,19029,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4101,17939,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
4204,17349,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
3501,17099,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
4103,16571,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3302,16484,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3502,15370,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3304,13728,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
3803,11339,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
4501,9518,2
405,454158,2
1507,195674,2
65200,60098,2
1704,31858,2
1405,11468,2
1903,11434,2
1505,10640,2
4301,4377,2
208,2893,2
1003,905,2
905,893,2
1801,756,2
407,740,2
4404,733,2
202,536,2
904,231,2
3104,229,2
3504,160,2
4504,126,2
903,98,2
1405,446989,9
208,34233,9
1002,20886,9
1404,17840,9
104,17532,9
1401,14554,9
903,3322,9
1402,1705,9
1901,1340,9
1203,710,9
201,472,9
1307,312,9
1706,190,9
1704,170,9
202,152,9
1208,137,9
1206,98,9
307,98,9
1803,85,9
304,42,9
1405,446457,2
1405,446457,2
1001,238597,2
1001,238597,2
1501,134659,2
1501,134659,2
1506,22851,2
1506,22851,2
1201,20159,2
1201,20159,2
103,11290,2
103,11290,2
101,9670,2
101,9670,2
65316,4919,2
65316,4919,2
2001,3330,2
2001,3330,2
1503,2689,2
1503,2689,2
1502,1111,2
1502,1111,2
602,985,2
602,985,2
502,563,2
502,563,2
107,511,2
107,511,2
905,354,2
905,354,2
505,177,2
505,177,2
2104,99,2
2104,99,2
1308,49,2
1308,49,2
604,47,2
604,47,2
301,34,2
301,34,2
1405,445499,4
1405,445499,2
1405,445499,4
1405,445499,1
65200,145438,4
65200,145438,2
65200,145438,4
65200,145438,1
2101,60904,4
2101,60904,2
2101,60904,4
2101,60904,1
2102,45639,4
2102,45639,2
2102,45639,4
2102,45639,1
3503,43712,4
3503,43712,2
3503,43712,4
3503,43712,1
3101,34995,4
3101,34995,2
3101,34995,4
3101,34995,1
1901,31395,4
1901,31395,2
1901,31395,4
1901,31395,1
4003,28346,4
4003,28346,2
4003,28346,4
4003,28346,1
3801,27247,4
3801,27247,2
3801,27247,4
3801,27247,1
3803,19998,4
3803,19998,2
3803,19998,4
3803,19998,1
101,19790,4
101,19790,2
101,19790,4
101,19790,1
4604,19764,4
4604,19764,2
4604,19764,4
4604,19764,1
904,18878,4
904,18878,2
904,18878,4
904,18878,1
4202,16030,4
4202,16030,2
4202,16030,4
4202,16030,1
802,15797,4
802,15797,2
802,15797,4
802,15797,1
1702,14367,4
1702,14367,2
1702,14367,4
1702,14367,1
3702,13158,4
3702,13158,2
3702,13158,4
3702,13158,1
104,12385,4
104,12385,2
104,12385,4
104,12385,1
1405,11172,4
1405,11172,2
1405,11172,4
1405,11172,1
508,6791,4
508,6791,2
508,6791,4
508,6791,1
1904,437499,2
3703,105215,2
1507,75594,2
205,41180,2
1404,28348,2
1706,20711,2
1001,16074,2
201,16023,2
202,15380,2
307,14411,2
1901,10626,2
65200,10597,2
1202,7092,2
1201,5869,2
1107,3832,2
1802,3234,2
3102,1321,2
1007,983,2
309,841,2
1505,763,2
3101,436140,9
4202,34552,9
3301,29723,9
4002,14473,9
3203,12328,9
3401,9404,9
4504,7032,9
4404,3954,9
3703,2857,9
4204,2091,9
4201,1811,9
3104,1676,9
4004,1264,9
3704,1145,9
4604,1140,9
4602,429,9
4301,386,9
3303,262,9
3202,222,9
4501,222,9
3301,429444,2
3701,141408,2
3704,120592,2
4401,27575,2
3602,23704,2
3201,23530,2
3502,21464,2
1001,21200,2
3501,20716,2
3203,18354,2
4104,17228,2
3504,17013,2
1703,14724,2
4103,14596,2
1501,12358,2
4502,10596,2
4801,10372,2
4503,10228,2
1205,8677,2
1901,8341,2
1401,427794,2
1401,427794,2
905,10638,2
905,10638,2
1202,8371,2
1202,8371,2
305,1179,2
305,1179,2
1404,298,2
1404,298,2
309,14,2
309,14,2
1308,9,2
1308,9,2
1507,424632,9
1507,424632,9
1405,152158,9
1405,152158,9
1201,27862,9
1201,27862,9
202,26283,9
202,26283,9
1002,24046,9
1002,24046,9
208,16717,9
208,16717,9
1501,11803,9
1501,11803,9
1202,9949,9
1202,9949,9
1001,9364,9
1001,9364,9
1404,7678,9
1404,7678,9
904,3868,9
904,3868,9
4401,1655,9
4401,1655,9
1903,1460,9
1903,1460,9
1402,1356,9
1402,1356,9
1205,870,9
1205,870,9
4404,466,9
4404,466,9
309,267,9
309,267,9
501,92,9
501,92,9
4202,80,9
4202,80,9
308,75,9
308,75,9
3101,424240,1
3101,424240,1
3101,424240,2
3101,424240,1
3101,424240,9
4402,8547,1
4402,8547,1
4402,8547,2
4402,8547,1
4402,8547,9
3703,3506,1
3703,3506,1
3703,3506,2
3703,3506,1
3703,3506,9
4604,1766,1
4604,1766,1
4604,1766,2
4604,1766,1
4604,1766,9
3104,1316,1
3104,1316,1
3104,1316,2
3104,1316,1
3104,1316,9
4801,181,1
4801,181,1
4801,181,2
4801,181,1
4801,181,9
308,156,1
308,156,1
308,156,2
308,156,1
308,156,9
1204,47,1
1204,47,1
1204,47,2
1204,47,1
1204,47,9
7304,46,1
7304,46,1
7304,46,2
7304,46,1
7304,46,9
3103,30,1
3103,30,1
3103,30,2
3103,30,1
3103,30,9
307,24,1
307,24,1
307,24,2
307,24,1
307,24,9
3401,22,1
3401,22,1
3401,22,2
3401,22,1
3401,22,9
4802,16,1
4802,16,1
4802,16,2
4802,16,1
4802,16,9
3402,15,1
3402,15,1
3402,15,2
3402,15,1
3402,15,9
4403,1,1
4403,1,1
4403,1,2
4403,1,1
4403,1,9
305,1,1
305,1,1
305,1,2
305,1,1
305,1,9
3203,0,1
3203,0,1
3203,0,2
3203,0,1
3203,0,9
4401,423366,4
4801,14413,4
1402,5665,4
3704,4838,4
1002,2556,4
3102,1897,4
3101,1014,4
1406,119,4
1403,104,4
4404,39,4
4103,34,4
1401,34,4
4504,30,4
1204,27,4
4503,26,4
208,24,4
4502,20,4
3303,19,4
1503,17,4
1803,16,4
1403,421220,1
65200,69134,1
802,57600,1
1507,29600,1
1507,25228,1
405,15286,1
903,15143,1
903,7515,1
1801,2969,1
1202,2427,1
1001,971,1
1703,665,1
904,378,1
906,344,1
1002,199,1
208,169,1
1602,117,1
905,63,1
205,34,1
3204,31,1
2101,417372,2
2101,417372,2
2101,417372,2
2101,417372,1
65200,44072,2
65200,44072,2
65200,44072,2
65200,44072,1
903,10605,2
903,10605,2
903,10605,2
903,10605,1
1201,9447,2
1201,9447,2
1201,9447,2
1201,9447,1
1501,7466,2
1501,7466,2
1501,7466,2
1501,7466,1
208,3509,2
208,3509,2
208,3509,2
208,3509,1
1204,1516,2
1204,1516,2
1204,1516,2
1204,1516,1
1403,1490,2
1403,1490,2
1403,1490,2
1403,1490,1
904,1219,2
904,1219,2
904,1219,2
904,1219,1
1001,1075,2
1001,1075,2
1001,1075,2
1001,1075,1
1502,992,2
1502,992,2
1502,992,2
1502,992,1
1308,545,2
1308,545,2
1308,545,2
1308,545,1
1205,148,2
1205,148,2
1205,148,2
1205,148,1
203,140,2
203,140,2
203,140,2
203,140,1
1004,116,2
1004,116,2
1004,116,2
1004,116,1
906,86,2
906,86,2
906,86,2
906,86,1
2008,66,2
2008,66,2
2008,66,2
2008,66,1
106,56,2
106,56,2
106,56,2
106,56,1
3701,44,2
3701,44,2
3701,44,2
3701,44,1
301,39,2
301,39,2
301,39,2
301,39,1
4202,415844,1
4401,266488,1
65200,76534,1
1405,18870,1
3102,13823,1
4601,4623,1
1308,3536,1
4601,1105,1
208,97,1
1404,58,1
2901,18,1
4601,16,1
905,8,1
3401,6,1
3303,6,1
3201,5,1
3302,4,1
3502,3,1
3204,3,1
3203,2,1
4302,413310,1
4302,413310,1
4302,413310,1
4302,413310,4
4302,413310,1
4302,413310,1
4302,413310,1
4302,413310,1
4302,413310,2
4302,413310,2
4302,413310,2
4302,413310,1
4302,413310,4
4302,413310,4
4302,413310,4
4302,413310,4
4302,413310,1
4302,413310,1
4302,413310,2
4302,413310,1
4302,413310,1
4302,413310,2
4302,413310,1
4302,413310,2
4302,413310,2
4302,413310,2
4302,413310,1
4302,413310,2
4302,413310,1
4302,413310,1
4302,413310,4
4302,413310,1
4302,413310,2
65200,28561,1
65200,28561,1
65200,28561,1
65200,28561,4
65200,28561,1
65200,28561,1
65200,28561,1
65200,28561,1
65200,28561,2
65200,28561,2
65200,28561,2
65200,28561,1
65200,28561,4
65200,28561,4
65200,28561,4
65200,28561,4
65200,28561,1
65200,28561,1
65200,28561,2
65200,28561,1
65200,28561,1
65200,28561,2
65200,28561,1
65200,28561,2
65200,28561,2
65200,28561,2
65200,28561,1
65200,28561,2
65200,28561,1
65200,28561,1
65200,28561,4
65200,28561,1
65200,28561,2
904,28440,1
904,28440,1
904,28440,1
904,28440,4
904,28440,1
904,28440,1
904,28440,1
904,28440,1
904,28440,2
904,28440,2
904,28440,2
904,28440,1
904,28440,4
904,28440,4
904,28440,4
904,28440,4
904,28440,1
904,28440,1
904,28440,2
904,28440,1
904,28440,1
904,28440,2
904,28440,1
904,28440,2
904,28440,2
904,28440,2
904,28440,1
904,28440,2
904,28440,1
904,28440,1
904,28440,4
904,28440,1
904,28440,2
1402,15595,1
1402,15595,1
1402,15595,1
1402,15595,4
1402,15595,1
1402,15595,1
1402,15595,1
1402,15595,1
1402,15595,2
1402,15595,2
1402,15595,2
1402,15595,1
1402,15595,4
1402,15595,4
1402,15595,4
1402,15595,4
1402,15595,1
1402,15595,1
1402,15595,2
1402,15595,1
1402,15595,1
1402,15595,2
1402,15595,1
1402,15595,2
1402,15595,2
1402,15595,2
1402,15595,1
1402,15595,2
1402,15595,1
1402,15595,1
1402,15595,4
1402,15595,1
1402,15595,2
1904,4336,1
1904,4336,1
1904,4336,1
1904,4336,4
1904,4336,1
1904,4336,1
1904,4336,1
1904,4336,1
1904,4336,2
1904,4336,2
1904,4336,2
1904,4336,1
1904,4336,4
1904,4336,4
1904,4336,4
1904,4336,4
1904,4336,1
1904,4336,1
1904,4336,2
1904,4336,1
1904,4336,1
1904,4336,2
1904,4336,1
1904,4336,2
1904,4336,2
1904,4336,2
1904,4336,1
1904,4336,2
1904,4336,1
1904,4336,1
1904,4336,4
1904,4336,1
1904,4336,2
1703,3656,1
1703,3656,1
1703,3656,1
1703,3656,4
1703,3656,1
1703,3656,1
1703,3656,1
1703,3656,1
1703,3656,2
1703,3656,2
1703,3656,2
1703,3656,1
1703,3656,4
1703,3656,4
1703,3656,4
1703,3656,4
1703,3656,1
1703,3656,1
1703,3656,2
1703,3656,1
1703,3656,1
1703,3656,2
1703,3656,1
1703,3656,2
1703,3656,2
1703,3656,2
1703,3656,1
1703,3656,2
1703,3656,1
1703,3656,1
1703,3656,4
1703,3656,1
1703,3656,2
3301,3172,1
3301,3172,1
3301,3172,1
3301,3172,4
3301,3172,1
3301,3172,1
3301,3172,1
3301,3172,1
3301,3172,2
3301,3172,2
3301,3172,2
3301,3172,1
3301,3172,4
3301,3172,4
3301,3172,4
3301,3172,4
3301,3172,1
3301,3172,1
3301,3172,2
3301,3172,1
3301,3172,1
3301,3172,2
3301,3172,1
3301,3172,2
3301,3172,2
3301,3172,2
3301,3172,1
3301,3172,2
3301,3172,1
3301,3172,1
3301,3172,4
3301,3172,1
3301,3172,2
3102,1625,1
3102,1625,1
3102,1625,1
3102,1625,4
3102,1625,1
3102,1625,1
3102,1625,1
3102,1625,1
3102,1625,2
3102,1625,2
3102,1625,2
3102,1625,1
3102,1625,4
3102,1625,4
3102,1625,4
3102,1625,4
3102,1625,1
3102,1625,1
3102,1625,2
3102,1625,1
3102,1625,1
3102,1625,2
3102,1625,1
3102,1625,2
3102,1625,2
3102,1625,2
3102,1625,1
3102,1625,2
3102,1625,1
3102,1625,1
3102,1625,4
3102,1625,1
3102,1625,2
1806,1065,1
1806,1065,1
1806,1065,1
1806,1065,4
1806,1065,1
1806,1065,1
1806,1065,1
1806,1065,1
1806,1065,2
1806,1065,2
1806,1065,2
1806,1065,1
1806,1065,4
1806,1065,4
1806,1065,4
1806,1065,4
1806,1065,1
1806,1065,1
1806,1065,2
1806,1065,1
1806,1065,1
1806,1065,2
1806,1065,1
1806,1065,2
1806,1065,2
1806,1065,2
1806,1065,1
1806,1065,2
1806,1065,1
1806,1065,1
1806,1065,4
1806,1065,1
1806,1065,2
1801,498,1
1801,498,1
1801,498,1
1801,498,4
1801,498,1
1801,498,1
1801,498,1
1801,498,1
1801,498,2
1801,498,2
1801,498,2
1801,498,1
1801,498,4
1801,498,4
1801,498,4
1801,498,4
1801,498,1
1801,498,1
1801,498,2
1801,498,1
1801,498,1
1801,498,2
1801,498,1
1801,498,2
1801,498,2
1801,498,2
1801,498,1
1801,498,2
1801,498,1
1801,498,1
1801,498,4
1801,498,1
1801,498,2
1602,424,1
1602,424,1
1602,424,1
1602,424,4
1602,424,1
1602,424,1
1602,424,1
1602,424,1
1602,424,2
1602,424,2
1602,424,2
1602,424,1
1602,424,4
1602,424,4
1602,424,4
1602,424,4
1602,424,1
1602,424,1
1602,424,2
1602,424,1
1602,424,1
1602,424,2
1602,424,1
1602,424,2
1602,424,2
1602,424,2
1602,424,1
1602,424,2
1602,424,1
1602,424,1
1602,424,4
1602,424,1
1602,424,2
306,125,1
306,125,1
306,125,1
306,125,4
306,125,1
306,125,1
306,125,1
306,125,1
306,125,2
306,125,2
306,125,2
306,125,1
306,125,4
306,125,4
306,125,4
306,125,4
306,125,1
306,125,1
306,125,2
306,125,1
306,125,1
306,125,2
306,125,1
306,125,2
306,125,2
306,125,2
306,125,1
306,125,2
306,125,1
306,125,1
306,125,4
306,125,1
306,125,2
903,83,1
903,83,1
903,83,1
903,83,4
903,83,1
903,83,1
903,83,1
903,83,1
903,83,2
903,83,2
903,83,2
903,83,1
903,83,4
903,83,4
903,83,4
903,83,4
903,83,1
903,83,1
903,83,2
903,83,1
903,83,1
903,83,2
903,83,1
903,83,2
903,83,2
903,83,2
903,83,1
903,83,2
903,83,1
903,83,1
903,83,4
903,83,1
903,83,2
1201,42,1
1201,42,1
1201,42,1
1201,42,4
1201,42,1
1201,42,1
1201,42,1
1201,42,1
1201,42,2
1201,42,2
1201,42,2
1201,42,1
1201,42,4
1201,42,4
1201,42,4
1201,42,4
1201,42,1
1201,42,1
1201,42,2
1201,42,1
1201,42,1
1201,42,2
1201,42,1
1201,42,2
1201,42,2
1201,42,2
1201,42,1
1201,42,2
1201,42,1
1201,42,1
1201,42,4
1201,42,1
1201,42,2
106,33,1
106,33,1
106,33,1
106,33,4
106,33,1
106,33,1
106,33,1
106,33,1
106,33,2
106,33,2
106,33,2
106,33,1
106,33,4
106,33,4
106,33,4
106,33,4
106,33,1
106,33,1
106,33,2
106,33,1
106,33,1
106,33,2
106,33,1
106,33,2
106,33,2
106,33,2
106,33,1
106,33,2
106,33,1
106,33,1
106,33,4
106,33,1
106,33,2
505,28,1
505,28,1
505,28,1
505,28,4
505,28,1
505,28,1
505,28,1
505,28,1
505,28,2
505,28,2
505,28,2
505,28,1
505,28,4
505,28,4
505,28,4
505,28,4
505,28,1
505,28,1
505,28,2
505,28,1
505,28,1
505,28,2
505,28,1
505,28,2
505,28,2
505,28,2
505,28,1
505,28,2
505,28,1
505,28,1
505,28,4
505,28,1
505,28,2
102,27,1
102,27,1
102,27,1
102,27,4
102,27,1
102,27,1
102,27,1
102,27,1
102,27,2
102,27,2
102,27,2
102,27,1
102,27,4
102,27,4
102,27,4
102,27,4
102,27,1
102,27,1
102,27,2
102,27,1
102,27,1
102,27,2
102,27,1
102,27,2
102,27,2
102,27,2
102,27,1
102,27,2
102,27,1
102,27,1
102,27,4
102,27,1
102,27,2
208,21,1
208,21,1
208,21,1
208,21,4
208,21,1
208,21,1
208,21,1
208,21,1
208,21,2
208,21,2
208,21,2
208,21,1
208,21,4
208,21,4
208,21,4
208,21,4
208,21,1
208,21,1
208,21,2
208,21,1
208,21,1
208,21,2
208,21,1
208,21,2
208,21,2
208,21,2
208,21,1
208,21,2
208,21,1
208,21,1
208,21,4
208,21,1
208,21,2
1706,19,1
1706,19,1
1706,19,1
1706,19,4
1706,19,1
1706,19,1
1706,19,1
1706,19,1
1706,19,2
1706,19,2
1706,19,2
1706,19,1
1706,19,4
1706,19,4
1706,19,4
1706,19,4
1706,19,1
1706,19,1
1706,19,2
1706,19,1
1706,19,1
1706,19,2
1706,19,1
1706,19,2
1706,19,2
1706,19,2
1706,19,1
1706,19,2
1706,19,1
1706,19,1
1706,19,4
1706,19,1
1706,19,2
1802,18,1
1802,18,1
1802,18,1
1802,18,4
1802,18,1
1802,18,1
1802,18,1
1802,18,1
1802,18,2
1802,18,2
1802,18,2
1802,18,1
1802,18,4
1802,18,4
1802,18,4
1802,18,4
1802,18,1
1802,18,1
1802,18,2
1802,18,1
1802,18,1
1802,18,2
1802,18,1
1802,18,2
1802,18,2
1802,18,2
1802,18,1
1802,18,2
1802,18,1
1802,18,1
1802,18,4
1802,18,1
1802,18,2
65200,408720,9
65200,81021,9
606,46325,9
4302,17989,9
4301,2274,9
3101,1985,9
1202,1919,9
2006,1571,9
3701,1543,9
1501,1397,9
1402,1034,9
4202,314,9
203,158,9
3601,153,9
904,126,9
3504,55,9
105,40,9
3801,15,9
4504,13,9
3702,10,9
3703,402275,9
3704,209600,9
2901,96618,9
4401,66362,9
4801,65446,9
4503,42562,9
4601,39484,9
3202,35607,9
3103,33337,9
4404,31304,9
3102,28428,9
3102,25288,9
4502,24573,9
65200,24146,9
3201,19580,9
1403,18248,9
3703,14838,9
3701,13372,9
906,7796,9
4601,5125,9
1507,401263,2
1403,96484,2
1201,3949,2
202,3840,2
1202,2843,2
1406,1415,2
903,1199,2
904,664,2
3101,642,2
1904,256,2
1706,132,2
301,64,2
1802,57,2
1503,36,2
1803,32,2
65321,30,2
205,27,2
1806,27,2
307,21,2
1602,11,2
4202,400500,2
4202,400500,4
4202,400500,2
4202,400500,2
4202,400500,1
4202,400500,4
4202,400500,1
4202,400500,1
4202,400500,1
4202,400500,2
4202,400500,2
4202,400500,2
4202,400500,1
4202,400500,2
4202,400500,4
4202,400500,1
4202,400500,2
4202,400500,4
4202,400500,4
4202,400500,1
4202,400500,2
4202,400500,1
4202,400500,4
4202,400500,4
4202,400500,1
4202,400500,1
3703,130101,2
3703,130101,4
3703,130101,2
3703,130101,2
3703,130101,1
3703,130101,4
3703,130101,1
3703,130101,1
3703,130101,1
3703,130101,2
3703,130101,2
3703,130101,2
3703,130101,1
3703,130101,2
3703,130101,4
3703,130101,1
3703,130101,2
3703,130101,4
3703,130101,4
3703,130101,1
3703,130101,2
3703,130101,1
3703,130101,4
3703,130101,4
3703,130101,1
3703,130101,1
3704,126175,2
3704,126175,4
3704,126175,2
3704,126175,2
3704,126175,1
3704,126175,4
3704,126175,1
3704,126175,1
3704,126175,1
3704,126175,2
3704,126175,2
3704,126175,2
3704,126175,1
3704,126175,2
3704,126175,4
3704,126175,1
3704,126175,2
3704,126175,4
3704,126175,4
3704,126175,1
3704,126175,2
3704,126175,1
3704,126175,4
3704,126175,4
3704,126175,1
3704,126175,1
4801,37290,2
4801,37290,4
4801,37290,2
4801,37290,2
4801,37290,1
4801,37290,4
4801,37290,1
4801,37290,1
4801,37290,1
4801,37290,2
4801,37290,2
4801,37290,2
4801,37290,1
4801,37290,2
4801,37290,4
4801,37290,1
4801,37290,2
4801,37290,4
4801,37290,4
4801,37290,1
4801,37290,2
4801,37290,1
4801,37290,4
4801,37290,4
4801,37290,1
4801,37290,1
65200,34985,2
65200,34985,4
65200,34985,2
65200,34985,2
